pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
2.362099599999999966e-01,2.434053599999999873e-01,3.334764499999999909e+00,3.260771999999999782e+00,0.000000000000000000e+00,4.641972641022348856e-01,1.762096024625218860e+00
5.715905399999999803e-01,5.899103999999999459e-01,1.974596299999999971e+00,1.701222400000000023e+00,0.000000000000000000e+00,7.396132773280912343e-01,1.339918393037426769e+00
8.398012500000000546e-01,8.430201400000000289e-01,1.612035000000000107e+00,1.598937499999999901e+00,0.000000000000000000e+00,8.992544133892254044e-01,1.205509477358017278e+00
8.015154599999999574e-01,8.265081600000000472e-01,2.160207699999999953e+00,2.518189700000000197e+00,0.000000000000000000e+00,8.780508527414571107e-01,1.408607468388550110e+00
3.775865400000000260e-01,3.609124400000000010e-01,3.245505800000000107e+00,3.178152299999999819e+00,0.000000000000000000e+00,5.924118162224653039e-01,1.740190133290037799e+00
8.623258499999999493e-01,8.309263599999999750e-01,3.810451500000000102e+00,3.830150999999999861e+00,0.000000000000000000e+00,9.129663411101199832e-01,1.892337549170337585e+00
9.422968600000000139e-01,9.646966000000000152e-01,3.691774000000000111e+00,3.669836999999999794e+00,0.000000000000000000e+00,9.596831768870390800e-01,1.859201118760420712e+00
2.294277299999999964e-01,2.016089600000000037e-01,1.264557799999999954e+00,1.279928799999999978e+00,0.000000000000000000e+00,4.459267316499426759e-01,1.059589071291319184e+00
8.892003000000000545e-01,9.564394999999999980e-01,1.534755000000000091e+00,1.668953499999999979e+00,0.000000000000000000e+00,9.270893700177992303e-01,1.174220677726295126e+00
2.323346699999999931e-01,2.227716100000000088e-01,1.874232600000000026e+00,1.937753000000000059e+00,0.000000000000000000e+00,4.547408492757166187e-01,1.304862636448756552e+00
9.447539400000000143e-01,9.848640600000000411e-01,1.344054700000000047e+00,1.030597999999999903e+00,0.000000000000000000e+00,9.550771173051944007e-01,1.094085325740181913e+00
6.523948299999999811e-01,6.898436500000000304e-01,3.015590700000000179e+00,2.816620299999999855e+00,0.000000000000000000e+00,7.916152474529529748e-01,1.673314375722625424e+00
1.877656600000000009e-01,2.019120899999999885e-01,1.577423699999999984e+00,1.576856999999999953e+00,0.000000000000000000e+00,4.065571915487414256e-01,1.189180305925051861e+00
