pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
9.110616400000000059e-01,9.329321999999999893e-01,1.647163500000000114e-01,1.543771499999999908e-01,0.000000000000000000e+00,2.093854292924892183e-02,2.400145203940794864e-02
2.710811499999999929e-01,2.728881000000000223e-01,2.437318000000000123e-02,7.666236999999999358e-02,0.000000000000000000e+00,1.017568326944191109e-02,5.074020200984619838e-02
1.228858400000000017e+00,1.161622600000000061e+00,4.133417999999999815e-01,3.916483499999999784e-01,0.000000000000000000e+00,1.036286784630586627e-01,5.244388429550198710e-02
1.058585399999999899e+00,1.049177400000000038e+00,9.984472399999999581e-02,8.435375999999999985e-02,0.000000000000000000e+00,1.724178529039263955e-02,1.610713723788308530e-02
6.118137999999999632e-01,6.326893599999999784e-01,7.905689999999999940e-02,8.406318000000000124e-02,0.000000000000000000e+00,1.361961453199024910e-02,2.086408972373345744e-02
6.705060600000000148e-01,7.051310499999999815e-01,3.239388000000000267e-01,3.514053200000000210e-01,0.000000000000000000e+00,3.231454316557794137e-02,3.894638237371989692e-02
1.863169400000000087e+00,1.825377800000000050e+00,3.920594000000000023e-01,3.724461199999999916e-01,0.000000000000000000e+00,1.195400267692792451e-01,5.996306863395168413e-02
3.439367999999999870e-01,3.635170200000000240e-01,1.369525600000000010e-01,1.283934100000000134e-01,0.000000000000000000e+00,1.412927315894204131e-02,4.060284226504346644e-02
1.143906799999999890e+00,1.158729700000000085e+00,2.454778699999999869e-01,2.785175699999999921e-01,0.000000000000000000e+00,4.355374381152554708e-02,3.799398899826129244e-02
1.177398799999999968e+00,1.167928999999999995e+00,1.393430099999999894e-01,1.071900100000000022e-01,0.000000000000000000e+00,2.303095612431233646e-02,1.954837205498196825e-02
1.789024699999999912e+00,1.836751299999999976e+00,3.224031600000000219e-01,3.027970500000000120e-01,0.000000000000000000e+00,8.965163132927364553e-02,5.703438787258086756e-02
1.636307399999999967e+00,1.620514599999999916e+00,7.235838499999999729e-02,7.927776999999999741e-02,0.000000000000000000e+00,2.177319269193197723e-02,1.257981319416151024e-02
1.158257199999999987e+00,1.298918500000000087e+00,4.169927199999999834e-01,4.412311300000000269e-01,0.000000000000000000e+00,9.396678668550925706e-02,4.799040320730801890e-02
1.243200099999999919e+00,1.252598199999999995e+00,2.544582000000000233e-01,2.497140300000000035e-01,0.000000000000000000e+00,5.254623678247567764e-02,3.962284063516900018e-02
3.088261500000000215e-01,2.929999999999999827e-01,1.029391999999999946e-01,3.825427599999999678e-02,0.000000000000000000e+00,1.275279381155360915e-02,4.529951103488866898e-02
1.048807000000000045e+00,1.040261700000000067e+00,4.658869699999999836e-02,5.982356999999999952e-02,0.000000000000000000e+00,1.386546537264436718e-02,1.143949037326401179e-02
7.231159000000000336e-01,7.433066999999999869e-01,1.980906100000000003e-01,2.091609700000000016e-01,0.000000000000000000e+00,2.183655536022107921e-02,3.305824859244663183e-02
5.719079000000000246e-01,5.865508000000000388e-01,1.634061599999999947e-01,1.553518600000000083e-01,0.000000000000000000e+00,1.706906734417554597e-02,2.731659019716772829e-02
1.097423100000000096e+00,1.091184099999999990e+00,1.236095599999999933e-01,1.081588599999999956e-01,0.000000000000000000e+00,2.069823422420376605e-02,1.836418089651700378e-02
