pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
7.349748600000000076e-01,7.433066999999999869e-01,1.983432499999999987e-01,2.091609700000000016e-01,0.000000000000000000e+00,8.450821853524069782e-01,4.058461161573435616e-01
5.764660999999999813e-01,5.865508000000000388e-01,1.634288700000000039e-01,1.553518600000000083e-01,0.000000000000000000e+00,7.483234594745777901e-01,3.636957107253259713e-01
1.087574100000000099e+00,1.091184099999999990e+00,1.126074340000000062e-01,1.081588599999999956e-01,0.000000000000000000e+00,1.034911203920413580e+00,2.924713233806008339e-01
1.544276100000000040e+00,1.622446300000000008e+00,2.754748799999999775e-01,1.932808599999999988e-01,0.000000000000000000e+00,1.208514129003049886e+00,4.841158539027615726e-01
1.275398100000000090e+00,1.297732000000000108e+00,3.961825400000000275e-01,3.805240400000000078e-01,0.000000000000000000e+00,1.086921800314999631e+00,5.783223495594822516e-01
1.482569599999999932e+00,1.538070000000000048e+00,2.778343600000000024e-01,3.066166000000000169e-01,0.000000000000000000e+00,1.188843639845038602e+00,4.811046559741445905e-01
1.036568300000000109e+00,1.051479300000000006e+00,1.374252900000000055e-01,1.224998159999999975e-01,0.000000000000000000e+00,1.008946827142045199e+00,3.357509717037316377e-01
1.048845000000000027e+00,1.022888900000000101e+00,3.874959000000000042e-01,2.696813599999999811e-01,0.000000000000000000e+00,9.944930115390454572e-01,5.756214641585214453e-01
1.398799799999999927e+00,1.374660999999999911e+00,2.716757399999999989e-01,2.202894999999999992e-01,0.000000000000000000e+00,1.148826879908369847e+00,4.729304388596699549e-01
1.857557200000000019e+00,1.877011900000000066e+00,4.508397699999999730e-02,4.646366999999999858e-02,0.000000000000000000e+00,1.357470183834621036e+00,1.712495080284903992e-01
1.535845600000000033e+00,1.582758799999999910e+00,3.155769700000000122e-01,2.929700599999999766e-01,0.000000000000000000e+00,1.202914627062120267e+00,5.116518836083767674e-01
2.698327300000000206e-01,2.781097299999999994e-01,3.044648999999999828e-01,3.324304499999999885e-01,0.000000000000000000e+00,5.060121737666002373e-01,4.888239764986983538e-01
5.132142299999999935e-01,5.291740299999999619e-01,1.114705799999999997e-01,9.478928999999999827e-02,0.000000000000000000e+00,7.077964749841580971e-01,2.891050777831479235e-01
1.593444499999999930e+00,1.564400900000000094e+00,2.573080400000000156e-01,2.294340400000000058e-01,0.000000000000000000e+00,1.234729484543071854e+00,4.583007091419344370e-01
